State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,State_code
South Carolina,4/4/2020,"86,573",28/3/2020,"75,521","2,077,535",3.64,sc
South Carolina,11/4/2020,"89,147",4/4/2020,"126,994","2,087,060",6.08,sc
South Carolina,18/4/2020,"74,362",11/4/2020,"179,769","2,087,060",8.61,sc
South Carolina,25/4/2020,"66,438",18/4/2020,"240,956","2,087,060",11.55,sc
South Carolina,2/5/2020,"47,673",25/4/2020,"260,409","2,087,060",12.48,sc
South Carolina,9/5/2020,"33,191",2/5/2020,"268,701","2,087,060",12.87,sc
South Carolina,16/5/2020,"29,899",9/5/2020,"256,676","2,087,060",12.3,sc
South Dakota,5/1/2019,354,29/12/2018,"2,777","412,446",0.67,sd
South Dakota,12/1/2019,548,5/1/2019,"3,022","413,159",0.73,sd
South Dakota,19/1/2019,331,12/1/2019,"3,085","413,159",0.75,sd
South Dakota,26/1/2019,274,19/1/2019,"3,140","413,159",0.76,sd
South Dakota,2/2/2019,318,26/1/2019,"3,283","413,159",0.79,sd
South Dakota,9/2/2019,334,2/2/2019,"3,375","413,159",0.82,sd
South Dakota,16/2/2019,280,9/2/2019,"3,352","413,159",0.81,sd
South Dakota,23/2/2019,239,16/2/2019,"3,401","413,159",0.82,sd
South Dakota,2/3/2019,221,23/2/2019,"3,346","413,159",0.81,sd
South Dakota,9/3/2019,214,2/3/2019,"3,421","413,159",0.83,sd
South Dakota,16/3/2019,143,9/3/2019,"3,312","413,159",0.8,sd
South Dakota,23/3/2019,171,16/3/2019,"3,249","413,159",0.79,sd
South Dakota,30/3/2019,149,23/3/2019,"2,922","413,159",0.71,sd
South Dakota,6/4/2019,143,30/3/2019,"2,666","413,159",0.65,sd
South Dakota,13/4/2019,81,6/4/2019,"2,127","414,529",0.51,sd
South Dakota,20/4/2019,179,13/4/2019,"1,955","414,529",0.47,sd
South Dakota,27/4/2019,126,20/4/2019,"1,673","414,529",0.4,sd
South Dakota,4/5/2019,167,27/4/2019,"1,359","414,529",0.33,sd
South Dakota,11/5/2019,187,4/5/2019,"1,183","414,529",0.29,sd
South Dakota,18/5/2019,164,11/5/2019,"1,114","414,529",0.27,sd
South Dakota,25/5/2019,280,18/5/2019,"1,050","414,529",0.25,sd
South Dakota,1/6/2019,205,25/5/2019,"1,117","414,529",0.27,sd
South Dakota,8/6/2019,208,1/6/2019,"1,183","414,529",0.29,sd
South Dakota,15/6/2019,204,8/6/2019,"1,017","414,529",0.25,sd
South Dakota,22/6/2019,157,15/6/2019,"1,041","414,529",0.25,sd
South Dakota,29/6/2019,180,22/6/2019,"1,044","414,529",0.25,sd
South Dakota,6/7/2019,152,29/6/2019,967,"414,529",0.23,sd
South Dakota,13/7/2019,204,6/7/2019,"1,195","415,624",0.29,sd
South Dakota,20/7/2019,204,13/7/2019,"1,117","415,624",0.27,sd
South Dakota,27/7/2019,150,20/7/2019,"1,174","415,624",0.28,sd
South Dakota,3/8/2019,136,27/7/2019,"1,137","415,624",0.27,sd
South Dakota,10/8/2019,134,3/8/2019,"1,084","415,624",0.26,sd
South Dakota,17/8/2019,158,10/8/2019,"1,090","415,624",0.26,sd
South Dakota,24/8/2019,144,17/8/2019,"1,038","415,624",0.25,sd
South Dakota,31/8/2019,122,24/8/2019,876,"415,624",0.21,sd
South Dakota,7/9/2019,103,31/8/2019,812,"415,624",0.2,sd
South Dakota,14/9/2019,151,7/9/2019,825,"415,624",0.2,sd
South Dakota,21/9/2019,124,14/9/2019,846,"415,624",0.2,sd
South Dakota,28/9/2019,147,21/9/2019,804,"415,624",0.19,sd
South Dakota,5/10/2019,185,28/9/2019,804,"415,624",0.19,sd
South Dakota,12/10/2019,156,5/10/2019,785,"416,296",0.19,sd
South Dakota,19/10/2019,174,12/10/2019,792,"416,296",0.19,sd
South Dakota,26/10/2019,206,19/10/2019,856,"416,296",0.21,sd
South Dakota,2/11/2019,273,26/10/2019,863,"416,296",0.21,sd
South Dakota,9/11/2019,318,2/11/2019,944,"416,296",0.23,sd
South Dakota,16/11/2019,406,9/11/2019,"1,105","416,296",0.27,sd
South Dakota,23/11/2019,359,16/11/2019,"1,294","416,296",0.31,sd
South Dakota,30/11/2019,328,23/11/2019,"1,402","416,296",0.34,sd
South Dakota,7/12/2019,630,30/11/2019,"1,717","416,296",0.41,sd
South Dakota,14/12/2019,529,7/12/2019,"2,019","416,296",0.48,sd
South Dakota,21/12/2019,489,14/12/2019,"2,361","416,296",0.57,sd
South Dakota,28/12/2019,241,21/12/2019,"2,416","416,296",0.58,sd
South Dakota,4/1/2020,398,28/12/2019,"2,798","416,296",0.67,sd
South Dakota,11/1/2020,468,4/1/2020,"2,970","417,030",0.71,sd
South Dakota,18/1/2020,338,11/1/2020,"2,995","417,030",0.72,sd
South Dakota,25/1/2020,291,18/1/2020,"3,071","417,030",0.74,sd
South Dakota,1/2/2020,217,25/1/2020,"3,155","417,030",0.76,sd
South Dakota,8/2/2020,223,1/2/2020,"3,117","417,030",0.75,sd
South Dakota,15/2/2020,194,8/2/2020,"3,196","417,030",0.77,sd
South Dakota,22/2/2020,191,15/2/2020,"3,164","417,030",0.76,sd
South Dakota,29/2/2020,159,22/2/2020,"3,116","417,030",0.75,sd
South Dakota,7/3/2020,185,29/2/2020,"3,059","417,030",0.73,sd
South Dakota,14/3/2020,190,7/3/2020,"2,870","417,030",0.69,sd
South Dakota,21/3/2020,"1,761",14/3/2020,"2,674","417,030",0.64,sd
South Dakota,28/3/2020,"6,801",21/3/2020,"3,538","417,030",0.85,sd
South Dakota,4/4/2020,"8,138",28/3/2020,"7,568","417,030",1.81,sd
South Dakota,11/4/2020,"6,359",4/4/2020,"14,431","417,997",3.45,sd
South Dakota,18/4/2020,"5,295",11/4/2020,"19,664","417,997",4.7,sd
South Dakota,25/4/2020,"5,535",18/4/2020,"22,707","417,997",5.43,sd
South Dakota,2/5/2020,"3,929",25/4/2020,"23,791","417,997",5.69,sd
South Dakota,9/5/2020,"5,269",2/5/2020,"23,388","417,997",5.6,sd
South Dakota,16/5/2020,"3,891",9/5/2020,"25,186","417,997",6.03,sd
Tennessee,5/1/2019,"3,465",29/12/2018,"21,362","3,198,199",0.67,tn
Tennessee,12/1/2019,"3,898",5/1/2019,"20,964","3,209,282",0.65,tn
Tennessee,19/1/2019,"2,859",12/1/2019,"20,313","3,209,282",0.63,tn
Tennessee,26/1/2019,"2,392",19/1/2019,"20,121","3,209,282",0.63,tn
Tennessee,2/2/2019,"2,463",26/1/2019,"20,243","3,209,282",0.63,tn
Tennessee,9/2/2019,"2,252",2/2/2019,"20,014","3,209,282",0.62,tn
Tennessee,16/2/2019,"2,133",9/2/2019,"19,790","3,209,282",0.62,tn
Tennessee,23/2/2019,"2,129",16/2/2019,"19,576","3,209,282",0.61,tn
Tennessee,2/3/2019,"2,136",23/2/2019,"20,041","3,209,282",0.62,tn
Tennessee,9/3/2019,"2,027",2/3/2019,"19,103","3,209,282",0.6,tn
Tennessee,16/3/2019,"2,248",9/3/2019,"18,153","3,209,282",0.57,tn
Tennessee,23/3/2019,"2,367",16/3/2019,"17,699","3,209,282",0.55,tn
Tennessee,30/3/2019,"2,485",23/3/2019,"17,614","3,209,282",0.55,tn
Tennessee,6/4/2019,"4,318",30/3/2019,"16,781","3,209,282",0.52,tn
Tennessee,13/4/2019,"2,164",6/4/2019,"17,942","3,222,597",0.56,tn
Tennessee,20/4/2019,"1,961",13/4/2019,"15,172","3,222,597",0.47,tn
Tennessee,27/4/2019,"2,106",20/4/2019,"14,715","3,222,597",0.46,tn
Tennessee,4/5/2019,"2,154",27/4/2019,"15,562","3,222,597",0.48,tn
Tennessee,11/5/2019,"2,421",4/5/2019,"14,554","3,222,597",0.45,tn
Tennessee,18/5/2019,"2,546",11/5/2019,"15,247","3,222,597",0.47,tn
Tennessee,25/5/2019,"2,977",18/5/2019,"15,825","3,222,597",0.49,tn
Tennessee,1/6/2019,"3,865",25/5/2019,"16,966","3,222,597",0.53,tn
Tennessee,8/6/2019,"2,889",1/6/2019,"18,681","3,222,597",0.58,tn
Tennessee,15/6/2019,"2,363",8/6/2019,"19,297","3,222,597",0.6,tn
Tennessee,22/6/2019,"2,323",15/6/2019,"19,459","3,222,597",0.6,tn
Tennessee,29/6/2019,"2,904",22/6/2019,"20,118","3,222,597",0.62,tn
Tennessee,6/7/2019,"2,995",29/6/2019,"20,367","3,222,597",0.63,tn
Tennessee,13/7/2019,"2,706",6/7/2019,"21,734","3,235,868",0.67,tn
Tennessee,20/7/2019,"2,233",13/7/2019,"20,652","3,235,868",0.64,tn
Tennessee,27/7/2019,"2,198",20/7/2019,"20,514","3,235,868",0.63,tn
Tennessee,3/8/2019,"2,282",27/7/2019,"20,495","3,235,868",0.63,tn
Tennessee,10/8/2019,"1,997",3/8/2019,"20,176","3,235,868",0.62,tn
Tennessee,17/8/2019,"1,893",10/8/2019,"17,668","3,235,868",0.55,tn
Tennessee,24/8/2019,"1,994",17/8/2019,"16,610","3,235,868",0.51,tn
Tennessee,31/8/2019,"2,221",24/8/2019,"16,597","3,235,868",0.51,tn
Tennessee,7/9/2019,"2,124",31/8/2019,"15,889","3,235,868",0.49,tn
Tennessee,14/9/2019,"2,104",7/9/2019,"16,248","3,235,868",0.5,tn
Tennessee,21/9/2019,"3,295",14/9/2019,"15,831","3,235,868",0.49,tn
Tennessee,28/9/2019,"2,924",21/9/2019,"16,770","3,235,868",0.52,tn
Tennessee,5/10/2019,"2,880",28/9/2019,"18,120","3,235,868",0.56,tn
Tennessee,12/10/2019,"3,186",5/10/2019,"17,866","3,250,062",0.55,tn
Tennessee,19/10/2019,"3,046",12/10/2019,"18,737","3,250,062",0.58,tn
Tennessee,26/10/2019,"2,270",19/10/2019,"18,643","3,250,062",0.57,tn
Tennessee,2/11/2019,"2,161",26/10/2019,"17,970","3,250,062",0.55,tn
Tennessee,9/11/2019,"2,481",2/11/2019,"15,686","3,250,062",0.48,tn
Tennessee,16/11/2019,"2,159",9/11/2019,"15,384","3,250,062",0.47,tn
Tennessee,23/11/2019,"2,161",16/11/2019,"15,588","3,250,062",0.48,tn
Tennessee,30/11/2019,"2,034",23/11/2019,"15,429","3,250,062",0.47,tn
Tennessee,7/12/2019,"3,310",30/11/2019,"16,809","3,250,062",0.52,tn
Tennessee,14/12/2019,"2,476",7/12/2019,"16,589","3,250,062",0.51,tn
Tennessee,21/12/2019,"3,253",14/12/2019,"17,212","3,250,062",0.53,tn
Tennessee,28/12/2019,"4,590",21/12/2019,"17,634","3,250,062",0.54,tn
Tennessee,4/1/2020,"3,084",28/12/2019,"22,163","3,250,062",0.68,tn
Tennessee,11/1/2020,"3,711",4/1/2020,"22,398","3,263,988",0.69,tn
Tennessee,18/1/2020,"3,093",11/1/2020,"20,441","3,263,988",0.63,tn
Tennessee,25/1/2020,"2,484",18/1/2020,"20,786","3,263,988",0.64,tn
Tennessee,1/2/2020,"2,362",25/1/2020,"21,364","3,263,988",0.65,tn
Tennessee,8/2/2020,"2,161",1/2/2020,"20,670","3,263,988",0.63,tn
Tennessee,15/2/2020,"2,140",8/2/2020,"20,485","3,263,988",0.63,tn
Tennessee,22/2/2020,"1,855",15/2/2020,"20,139","3,263,988",0.62,tn
Tennessee,29/2/2020,"2,014",22/2/2020,"20,413","3,263,988",0.63,tn
Tennessee,7/3/2020,"2,032",29/2/2020,"19,035","3,263,988",0.58,tn
Tennessee,14/3/2020,"2,702",7/3/2020,"18,450","3,263,988",0.57,tn
Tennessee,21/3/2020,"38,077",14/3/2020,"18,350","3,263,988",0.56,tn
Tennessee,28/3/2020,"92,500",21/3/2020,"37,541","3,263,988",1.15,tn
Tennessee,4/4/2020,"112,186",28/3/2020,"116,179","3,263,988",3.56,tn
Tennessee,11/4/2020,"71,887",4/4/2020,"206,472","3,278,927",6.3,tn
Tennessee,18/4/2020,"67,226",11/4/2020,"279,895","3,278,927",8.54,tn
Tennessee,25/4/2020,"42,805",18/4/2020,"341,033","3,278,927",10.4,tn
Tennessee,2/5/2020,"36,323",25/4/2020,"340,249","3,278,927",10.38,tn
Tennessee,9/5/2020,"28,377",2/5/2020,"343,212","3,278,927",10.47,tn
Tennessee,16/5/2020,"27,990",9/5/2020,"332,745","3,278,927",10.15,tn
Texas,5/1/2019,"12,905",29/12/2018,"123,402","11,882,030",1.04,tx
Texas,12/1/2019,"20,493",5/1/2019,"129,887","11,941,735",1.09,tx
Texas,19/1/2019,"17,453",12/1/2019,"128,985","11,941,735",1.08,tx
Texas,26/1/2019,"12,479",19/1/2019,"123,476","11,941,735",1.03,tx
Texas,2/2/2019,"14,161",26/1/2019,"121,027","11,941,735",1.01,tx
Texas,9/2/2019,"13,526",2/2/2019,"115,008","11,941,735",0.96,tx
Texas,16/2/2019,"12,388",9/2/2019,"117,176","11,941,735",0.98,tx
Texas,23/2/2019,"11,766",16/2/2019,"117,832","11,941,735",0.99,tx
Texas,2/3/2019,"12,099",23/2/2019,"116,340","11,941,735",0.97,tx
Texas,9/3/2019,"12,760",2/3/2019,"112,808","11,941,735",0.94,tx
Texas,16/3/2019,"11,580",9/3/2019,"113,456","11,941,735",0.95,tx
Texas,23/3/2019,"14,382",16/3/2019,"117,994","11,941,735",0.99,tx
Texas,30/3/2019,"12,327",23/3/2019,"113,639","11,941,735",0.95,tx
Texas,6/4/2019,"13,093",30/3/2019,"111,714","11,941,735",0.94,tx
Texas,13/4/2019,"13,868",6/4/2019,"107,707","12,017,875",0.9,tx
Texas,20/4/2019,"11,439",13/4/2019,"107,033","12,017,875",0.89,tx
Texas,27/4/2019,"12,084",20/4/2019,"111,704","12,017,875",0.93,tx
Texas,4/5/2019,"12,748",27/4/2019,"109,585","12,017,875",0.91,tx
Texas,11/5/2019,"12,959",4/5/2019,"108,102","12,017,875",0.9,tx
Texas,18/5/2019,"13,807",11/5/2019,"110,505","12,017,875",0.92,tx
Texas,25/5/2019,"14,355",18/5/2019,"113,260","12,017,875",0.94,tx
Texas,1/6/2019,"12,773",25/5/2019,"113,823","12,017,875",0.95,tx
Texas,8/6/2019,"15,186",1/6/2019,"117,425","12,017,875",0.98,tx
Texas,15/6/2019,"15,081",8/6/2019,"120,357","12,017,875",1.0,tx
Texas,22/6/2019,"14,494",15/6/2019,"127,130","12,017,875",1.06,tx
Texas,29/6/2019,"13,655",22/6/2019,"124,259","12,017,875",1.03,tx
Texas,6/7/2019,"11,598",29/6/2019,"123,852","12,017,875",1.03,tx
Texas,13/7/2019,"16,144",6/7/2019,"128,079","12,099,046",1.06,tx
Texas,20/7/2019,"12,958",13/7/2019,"128,199","12,099,046",1.06,tx
Texas,27/7/2019,"12,265",20/7/2019,"129,557","12,099,046",1.07,tx
Texas,3/8/2019,"12,915",27/7/2019,"127,475","12,099,046",1.05,tx
Texas,10/8/2019,"12,816",3/8/2019,"124,234","12,099,046",1.03,tx
Texas,17/8/2019,"11,694",10/8/2019,"123,607","12,099,046",1.02,tx
Texas,24/8/2019,"12,619",17/8/2019,"123,914","12,099,046",1.02,tx
Texas,31/8/2019,"13,048",24/8/2019,"118,901","12,099,046",0.98,tx
Texas,7/9/2019,"11,500",31/8/2019,"116,035","12,099,046",0.96,tx
Texas,14/9/2019,"12,273",7/9/2019,"115,892","12,099,046",0.96,tx
Texas,21/9/2019,"12,440",14/9/2019,"115,497","12,099,046",0.95,tx
Texas,28/9/2019,"12,691",21/9/2019,"111,924","12,099,046",0.93,tx
Texas,5/10/2019,"14,146",28/9/2019,"113,493","12,099,046",0.94,tx
Texas,12/10/2019,"14,342",5/10/2019,"107,905","12,168,097",0.89,tx
Texas,19/10/2019,"13,058",12/10/2019,"113,394","12,168,097",0.93,tx
Texas,26/10/2019,"13,183",19/10/2019,"111,596","12,168,097",0.92,tx
Texas,2/11/2019,"13,861",26/10/2019,"114,549","12,168,097",0.94,tx
Texas,9/11/2019,"16,393",2/11/2019,"111,391","12,168,097",0.92,tx
Texas,16/11/2019,"14,335",9/11/2019,"112,751","12,168,097",0.93,tx
Texas,23/11/2019,"16,139",16/11/2019,"120,254","12,168,097",0.99,tx
Texas,30/11/2019,"10,359",23/11/2019,"115,092","12,168,097",0.95,tx
Texas,7/12/2019,"20,649",30/11/2019,"135,760","12,168,097",1.12,tx
Texas,14/12/2019,"15,037",7/12/2019,"122,185","12,168,097",1.0,tx
Texas,21/12/2019,"12,589",14/12/2019,"133,899","12,168,097",1.1,tx
Texas,28/12/2019,"8,947",21/12/2019,"119,380","12,168,097",0.98,tx
Texas,4/1/2020,"12,367",28/12/2019,"141,473","12,168,097",1.16,tx
Texas,11/1/2020,"21,902",4/1/2020,"140,768","12,236,594",1.15,tx
Texas,18/1/2020,"15,783",11/1/2020,"145,126","12,236,594",1.19,tx
Texas,25/1/2020,"13,070",18/1/2020,"132,656","12,236,594",1.08,tx
Texas,1/2/2020,"13,818",25/1/2020,"140,826","12,236,594",1.15,tx
Texas,8/2/2020,"13,869",1/2/2020,"128,666","12,236,594",1.05,tx
Texas,15/2/2020,"12,790",8/2/2020,"133,475","12,236,594",1.09,tx
Texas,22/2/2020,"12,047",15/2/2020,"127,275","12,236,594",1.04,tx
Texas,29/2/2020,"12,692",22/2/2020,"133,247","12,236,594",1.09,tx
Texas,7/3/2020,"14,355",29/2/2020,"125,252","12,236,594",1.02,tx
Texas,14/3/2020,"16,176",7/3/2020,"127,905","12,236,594",1.05,tx
Texas,21/3/2020,"155,426",14/3/2020,"126,427","12,236,594",1.03,tx
Texas,28/3/2020,"276,185",21/3/2020,"144,697","12,236,594",1.18,tx
Texas,4/4/2020,"315,167",28/3/2020,"374,656","12,236,594",3.06,tx
Texas,11/4/2020,"274,257",4/4/2020,"632,470","12,304,547",5.14,tx
Texas,18/4/2020,"280,761",11/4/2020,"911,923","12,304,547",7.41,tx
Texas,25/4/2020,"254,084",18/4/2020,"962,122","12,304,547",7.82,tx
Texas,2/5/2020,"243,935",25/4/2020,"1,133,324","12,304,547",9.21,tx
Texas,9/5/2020,"141,553",2/5/2020,"1,181,609","12,304,547",9.6,tx
Texas,16/5/2020,"134,065",9/5/2020,"1,300,576","12,304,547",10.57,tx
Utah,5/1/2019,"1,679",29/12/2018,"11,336","1,440,218",0.79,ut
Utah,12/1/2019,"1,810",5/1/2019,"11,985","1,418,868",0.84,ut
Utah,19/1/2019,"1,484",12/1/2019,"12,262","1,418,868",0.86,ut
Utah,26/1/2019,"1,229",19/1/2019,"12,501","1,418,868",0.88,ut
Utah,2/2/2019,"1,164",26/1/2019,"12,346","1,418,868",0.87,ut
Utah,9/2/2019,"1,179",2/2/2019,"12,150","1,418,868",0.86,ut
Utah,16/2/2019,"1,134",9/2/2019,"12,068","1,418,868",0.85,ut
Utah,23/2/2019,"1,018",16/2/2019,"11,869","1,418,868",0.84,ut
Utah,2/3/2019,946,23/2/2019,"11,540","1,418,868",0.81,ut
Utah,9/3/2019,980,2/3/2019,"11,152","1,418,868",0.79,ut
Utah,16/3/2019,914,9/3/2019,"10,758","1,418,868",0.76,ut
Utah,23/3/2019,873,16/3/2019,"10,130","1,418,868",0.71,ut
Utah,30/3/2019,855,23/3/2019,"9,653","1,418,868",0.68,ut
Utah,6/4/2019,"1,026",30/3/2019,"9,000","1,418,868",0.63,ut
Utah,13/4/2019,"1,364",6/4/2019,"8,001","1,431,642",0.56,ut
Utah,20/4/2019,"1,103",13/4/2019,"8,146","1,431,642",0.57,ut
Utah,27/4/2019,"1,006",20/4/2019,"7,785","1,431,642",0.54,ut
Utah,4/5/2019,927,27/4/2019,"7,362","1,431,642",0.51,ut
Utah,11/5/2019,923,4/5/2019,"7,084","1,431,642",0.49,ut
Utah,18/5/2019,898,11/5/2019,"6,906","1,431,642",0.48,ut
Utah,25/5/2019,"1,053",18/5/2019,"6,854","1,431,642",0.48,ut
Utah,1/6/2019,918,25/5/2019,"6,778","1,431,642",0.47,ut
Utah,8/6/2019,993,1/6/2019,"6,723","1,431,642",0.47,ut
Utah,15/6/2019,885,8/6/2019,"6,653","1,431,642",0.46,ut
Utah,22/6/2019,918,15/6/2019,"6,832","1,431,642",0.48,ut
Utah,29/6/2019,957,22/6/2019,"6,676","1,431,642",0.47,ut
Utah,6/7/2019,861,29/6/2019,"6,550","1,431,642",0.46,ut
Utah,13/7/2019,949,6/7/2019,"6,712","1,443,356",0.47,ut
Utah,20/7/2019,834,13/7/2019,"6,566","1,443,356",0.45,ut
Utah,27/7/2019,758,20/7/2019,"6,649","1,443,356",0.46,ut
Utah,3/8/2019,842,27/7/2019,"6,502","1,443,356",0.45,ut
Utah,10/8/2019,882,3/8/2019,"6,489","1,443,356",0.45,ut
Utah,17/8/2019,826,10/8/2019,"6,360","1,443,356",0.44,ut
Utah,24/8/2019,850,17/8/2019,"6,282","1,443,356",0.44,ut
Utah,31/8/2019,821,24/8/2019,"5,965","1,443,356",0.41,ut
Utah,7/9/2019,822,31/8/2019,"5,897","1,443,356",0.41,ut
Utah,14/9/2019,892,7/9/2019,"5,754","1,443,356",0.4,ut
Utah,21/9/2019,856,14/9/2019,"5,868","1,443,356",0.41,ut
Utah,28/9/2019,927,21/9/2019,"5,913","1,443,356",0.41,ut
Utah,5/10/2019,"1,022",28/9/2019,"5,814","1,443,356",0.4,ut
Utah,12/10/2019,984,5/10/2019,"5,779","1,454,279",0.4,ut
Utah,19/10/2019,913,12/10/2019,"5,842","1,454,279",0.4,ut
Utah,26/10/2019,"1,045",19/10/2019,"5,985","1,454,279",0.41,ut
Utah,2/11/2019,"1,167",26/10/2019,"6,184","1,454,279",0.43,ut
Utah,9/11/2019,"1,449",2/11/2019,"6,449","1,454,279",0.44,ut
Utah,16/11/2019,"1,298",9/11/2019,"6,864","1,454,279",0.47,ut
Utah,23/11/2019,"1,402",16/11/2019,"7,360","1,454,279",0.51,ut
Utah,30/11/2019,"1,755",23/11/2019,"7,783","1,454,279",0.54,ut
Utah,7/12/2019,"2,196",30/11/2019,"8,628","1,454,279",0.59,ut
Utah,14/12/2019,"1,706",7/12/2019,"9,750","1,454,279",0.67,ut
Utah,21/12/2019,"1,623",14/12/2019,"9,881","1,454,279",0.68,ut
Utah,28/12/2019,"1,284",21/12/2019,"10,416","1,454,279",0.72,ut
Utah,4/1/2020,"1,518",28/12/2019,"11,328","1,454,279",0.78,ut
Utah,11/1/2020,"1,834",4/1/2020,"11,787","1,459,679",0.81,ut
Utah,18/1/2020,"1,458",11/1/2020,"12,061","1,459,679",0.83,ut
Utah,25/1/2020,"1,271",18/1/2020,"12,061","1,459,679",0.83,ut
Utah,1/2/2020,"1,290",25/1/2020,"11,872","1,459,679",0.81,ut
Utah,8/2/2020,"1,303",1/2/2020,"12,187","1,459,679",0.83,ut
Utah,15/2/2020,"1,097",8/2/2020,"12,131","1,459,679",0.83,ut
Utah,22/2/2020,"1,008",15/2/2020,"11,960","1,459,679",0.82,ut
Utah,29/2/2020,885,22/2/2020,"11,451","1,459,679",0.78,ut
Utah,7/3/2020,"1,015",29/2/2020,"11,077","1,459,679",0.76,ut
Utah,14/3/2020,"1,305",7/3/2020,"10,701","1,459,679",0.73,ut
Utah,21/3/2020,"19,690",14/3/2020,"10,826","1,459,679",0.74,ut
Utah,28/3/2020,"28,532",21/3/2020,"24,635","1,459,679",1.69,ut
Utah,4/4/2020,"33,040",28/3/2020,"45,161","1,459,679",3.09,ut
Utah,11/4/2020,"24,515",4/4/2020,"72,798","1,474,336",4.94,ut
Utah,18/4/2020,"19,649",11/4/2020,"88,281","1,474,336",5.99,ut
Utah,25/4/2020,"11,738",18/4/2020,"89,495","1,474,336",6.07,ut
Utah,2/5/2020,"8,992",25/4/2020,"92,872","1,474,336",6.3,ut
Utah,9/5/2020,"7,076",2/5/2020,"91,591","1,474,336",6.21,ut
Utah,16/5/2020,"6,228",9/5/2020,"86,298","1,474,336",5.85,ut
Vermont,5/1/2019,699,29/12/2018,"5,755","302,514",1.9,vt
Vermont,12/1/2019,674,5/1/2019,"5,718","302,240",1.89,vt
Vermont,19/1/2019,576,12/1/2019,"5,485","302,240",1.81,vt
Vermont,26/1/2019,528,19/1/2019,"5,307","302,240",1.76,vt
Vermont,2/2/2019,692,26/1/2019,"5,415","302,240",1.79,vt
Vermont,9/2/2019,500,2/2/2019,"5,353","302,240",1.77,vt
Vermont,16/2/2019,479,9/2/2019,"5,384","302,240",1.78,vt
Vermont,23/2/2019,656,16/2/2019,"5,183","302,240",1.71,vt
Vermont,2/3/2019,845,23/2/2019,"5,351","302,240",1.77,vt
Vermont,9/3/2019,430,2/3/2019,"5,445","302,240",1.8,vt
Vermont,16/3/2019,641,9/3/2019,"5,219","302,240",1.73,vt
Vermont,23/3/2019,499,16/3/2019,"5,147","302,240",1.7,vt
Vermont,30/3/2019,397,23/3/2019,"4,841","302,240",1.6,vt
Vermont,6/4/2019,519,30/3/2019,"4,675","302,240",1.55,vt
Vermont,13/4/2019,698,6/4/2019,"4,381","302,624",1.45,vt
Vermont,20/4/2019,944,13/4/2019,"4,399","302,624",1.45,vt
Vermont,27/4/2019,663,20/4/2019,"4,431","302,624",1.46,vt
Vermont,4/5/2019,380,27/4/2019,"3,875","302,624",1.28,vt
Vermont,11/5/2019,434,4/5/2019,"3,289","302,624",1.09,vt
Vermont,18/5/2019,528,11/5/2019,"3,179","302,624",1.05,vt
Vermont,25/5/2019,430,18/5/2019,"3,203","302,624",1.06,vt
Vermont,1/6/2019,405,25/5/2019,"3,000","302,624",0.99,vt
Vermont,8/6/2019,312,1/6/2019,"3,101","302,624",1.02,vt
Vermont,15/6/2019,335,8/6/2019,"2,789","302,624",0.92,vt
Vermont,22/6/2019,837,15/6/2019,"2,798","302,624",0.92,vt
Vermont,29/6/2019,603,22/6/2019,"3,092","302,624",1.02,vt
Vermont,6/7/2019,538,29/6/2019,"3,210","302,624",1.06,vt
Vermont,13/7/2019,384,6/7/2019,"3,484","302,699",1.15,vt
Vermont,20/7/2019,262,13/7/2019,"3,217","302,699",1.06,vt
Vermont,27/7/2019,289,20/7/2019,"3,157","302,699",1.04,vt
Vermont,3/8/2019,296,27/7/2019,"3,115","302,699",1.03,vt
Vermont,10/8/2019,289,3/8/2019,"3,081","302,699",1.02,vt
Vermont,17/8/2019,321,10/8/2019,"2,808","302,699",0.93,vt
Vermont,24/8/2019,262,17/8/2019,"2,986","302,699",0.99,vt
Vermont,31/8/2019,205,24/8/2019,"2,563","302,699",0.85,vt
Vermont,7/9/2019,271,31/8/2019,"1,930","302,699",0.64,vt
Vermont,14/9/2019,240,7/9/2019,"1,904","302,699",0.63,vt
Vermont,21/9/2019,236,14/9/2019,"1,799","302,699",0.59,vt
Vermont,28/9/2019,249,21/9/2019,"1,820","302,699",0.6,vt
Vermont,5/10/2019,279,28/9/2019,"1,836","302,699",0.61,vt
Vermont,12/10/2019,308,5/10/2019,"1,830","303,175",0.6,vt
Vermont,19/10/2019,392,12/10/2019,"1,830","303,175",0.6,vt
Vermont,26/10/2019,369,19/10/2019,"1,975","303,175",0.65,vt
Vermont,2/11/2019,663,26/10/2019,"2,044","303,175",0.67,vt
Vermont,9/11/2019,636,2/11/2019,"2,372","303,175",0.78,vt
Vermont,16/11/2019,693,9/11/2019,"2,707","303,175",0.89,vt
Vermont,23/11/2019,621,16/11/2019,"3,092","303,175",1.02,vt
Vermont,30/11/2019,"1,124",23/11/2019,"2,976","303,175",0.98,vt
Vermont,7/12/2019,977,30/11/2019,"3,951","303,175",1.3,vt
Vermont,14/12/2019,539,7/12/2019,"3,569","303,175",1.18,vt
Vermont,21/12/2019,895,14/12/2019,"3,491","303,175",1.15,vt
Vermont,28/12/2019,"1,647",21/12/2019,"3,937","303,175",1.3,vt
Vermont,4/1/2020,680,28/12/2019,"5,417","303,175",1.79,vt
